x,y,f1,color,f2,state,pointSource
48.0,43.0,2.271042377128842,1.8954988605098626,15.115758117068639,0,0
10.0,52.0,2.590706046180311,2.4831553509072615,31.034074994072125,0,1
19.0,46.0,2.033625183911279,2.422274583063547,22.921941325976828,0,2
12.0,2.0,1.402222504389307,1.9859449580627588,10.216493652498164,0,3
36.0,42.0,4.08076889246608,2.8268627271955764,68.93390533940929,0,4
48.0,3.0,1.1982625608635005,2.5309295588499627,15.056385704776897,0,5
53.0,21.0,1.478930361026679,1.026386146090144,4.127637640896004,0,6
55.0,11.0,2.3166794267508646,2.6061506182034044,31.38360105350854,0,7
47.96276802794977,42.904227535443525,2.4152099356196106,2.184094808515615,21.45335453458094,1,0
9.71504866143055,51.90461005653717,2.4899533259952444,2.645073873548786,35.06971155455381,1,1
19.57117268886653,45.904305359301354,2.2907935079960184,1.9196521336109489,15.619972771032721,1,2
11.90948658414432,1.8389112505555159,1.3605407265438585,1.437455240061276,5.727834028900039,1,3
35.954798847470585,41.861770940603236,4.062867679916294,3.098170015659577,90.02244832350833,1,4
47.94738030034307,3.073554760101394,1.5590565052857475,2.5948512242101334,20.88292956896507,1,5
53.06679239001604,20.915662879812785,1.2173007240050142,0.7957452995861791,2.697650437382791,1,6
55.03610213894224,11.060767110327234,2.3494030076801526,2.479930422499557,28.052890620885076,1,7
48.33087772151123,43.36382408041019,2.340462666101236,2.5759737167871757,30.763297726621744,2,0
9.61707904145266,51.874977196147235,2.2570653682828468,2.8227506878450015,37.9707508065343,2,1
19.378482032391727,45.85491980183938,2.3089951466571,2.0815706334410558,18.511331570326103,2,2
12.363387268834819,1.7383933695430267,1.2400523167380704,1.1504655037439397,3.918147922440559,2,3
36.424904168388416,41.90688233612599,4.506617052844943,3.77535004959795,196.5460632671605,2,4
47.97913236798384,2.9781845819874593,1.7245142854548694,2.980171684049888,33.95775055701891,2,5
53.34235039857113,20.5917342870563,0.9520904591262052,0.8228338632090194,2.167855943391716,2,6
55.11898263717964,11.097051424860503,2.298285903273276,2.133299734678445,19.4036912836575,2,7
48.64246184365823,43.539104853064785,2.3928008394930793,2.770023189003968,38.18671835749449,3,0
9.994979264337458,52.12711536949998,2.409188238820362,2.377276990185255,25.960258530355418,3,1
19.11034344416719,45.68912592598382,2.3749200127846892,1.4720202544072776,10.349974050386885,3,2
12.799954228980974,1.2297907763056748,0.9588522872056745,1.3659266857689327,3.7580809514823064,3,3
36.22800220020699,41.771870843992254,4.470883513240562,3.628352746728106,168.33209595054933,3,4
47.769732364052935,2.5358859978551602,1.417627286743798,2.9520394703720463,27.140417014684814,3,5
53.039135936030284,20.735033281624794,1.2392467604300013,0.8427584570375556,2.8784794927218895,3,6
55.20790224028736,11.112223198734586,2.082961370493967,1.8858317691645283,13.73053776467315,3,7
48.974212574763804,43.62890819935247,2.016543792232914,2.619523527856608,27.68549361767271,4,0
9.769676215443104,52.56350119937271,2.1839459875728275,2.270572097835271,21.151385771294997,4,1
18.512619585899756,45.677709839785265,2.7719023087276256,1.2357771134321547,9.53825878949015,4,2
12.817956585409652,1.0346522545950834,0.5737377414658515,1.5225183791468904,2.629872841218952,4,3
35.90920671273229,41.547608521092265,4.488195031667026,3.5951582699859843,163.4666335748189,4,4
47.62770646813297,2.7722401386647912,1.6479303571901984,2.9994099040669573,33.08003987860184,4,5
52.924722516865984,20.734638460996454,0.6262344152951163,0.16348549162573056,0.7374588263362227,4,6
55.23536179888823,11.124164289683003,2.1656115140910863,1.787159279727835,12.93403301822441,4,7
48.76985183268269,43.52305196038514,2.6177812397455757,2.278457620547227,25.553766547588967,5,0
9.35737618533625,52.4145180842732,1.7443728793478164,2.351029043185024,18.309575104854034,5,1
18.490717700798896,45.51791916910992,2.88747263991639,1.4834508849939545,12.728358863482166,5,2
12.648740979033574,1.3071658836838165,0.8783321239849277,1.8758955796975119,5.732576589031013,5,3
35.79414855800104,41.48348011200272,4.896521548003349,3.40841821211078,147.96019382929734,5,4
47.55597882978324,2.5203951933813373,1.4869406126244789,3.3213794628360396,41.18607409462235,5,5
52.58939345439052,21.093734546479585,0.1399817689390539,0.03318703146964051,0.14470529468404691,5,6
55.28524082335773,11.196149777075156,2.02086985764325,1.679038086642285,10.83266523293398,5,7
48.706722811348726,43.73779999912396,2.910121506712669,1.717357943865615,16.20877527238545,6,0
9.082284852029462,52.32686380292198,1.6153605440249692,2.418259369583168,18.134524428215933,6,1
18.71700728413927,45.32853715653849,2.906825070003459,0.9570024245160477,7.569022029740797,6,2
12.757441114127758,1.6501242227297315,0.7688192070058282,1.6381106254939672,3.9559120717306184,6,3
35.97322678551708,41.76207087993412,4.911599468830828,3.2931092447865034,132.25195998682753,6,4
46.86138034019732,2.2473989121190456,1.0606457808783911,3.0135493790815615,21.59425547193621,6,5
52.6760203063678,21.154539016808357,0.09847621964907535,0.36161721669082586,0.14137731523285002,6,6
55.29928795811086,11.148133351406248,1.7357063622026938,1.5487243835387652,8.167303776376079,6,7
48.35212926669442,43.49813464998205,3.2414248088574076,2.025700323810148,24.574598121850023,7,0
8.934451333601007,52.455032510055126,1.5946622028009718,2.528880915858146,19.996211779482188,7,1
18.64033911849217,45.49808509871969,2.5524184716758347,0.8548481829144866,6.000780312669054,7,2
12.389814205581388,1.6486812391642263,0.5472920739557267,2.5689030001991435,7.142982006846555,7,3
36.655489494791304,41.58132966101839,4.762481848506139,3.3737885308413516,139.01161071272642,7,4
47.264504207076506,2.6875063426870764,1.2773912970779575,3.315874958675807,35.18764081718362,7,5
52.4654951351809,20.989586922885156,0.5570095073991914,0.39120210914438097,0.8236819050896881,7,6
55.742387534565026,11.440836240407782,2.204356047157551,1.6274818350009421,11.2224614784733,7,7
48.538807342581904,43.57231551860306,3.370420612059223,2.033561964437886,25.754246128610955,8,0
8.638124717800377,52.68228614315969,1.826068635037898,2.738666698079947,28.242616686145013,8,1
18.806983067862003,45.648533111036045,3.0352458645732487,0.8798726813828438,7.316741747057552,8,2
12.571413966913344,1.3108899791704858,0.6971592297961665,2.6140843758528773,9.519505762484494,8,3
36.1172211631104,41.626380984102724,4.981467971316151,3.5804210868124073,178.77816002515775,8,4
47.9869673060595,2.34170120301369,1.0358822962580638,3.597098074833324,37.80160638066545,8,5
52.303641232371916,20.664303685898034,0.29536830265368075,0.5260872956299075,0.4998511513662082,8,6
55.691953796748656,11.443438326328454,1.994671651199422,2.2062914499091333,18.115553901642976,8,7
48.01361501865609,43.311527067478195,3.2325065784931057,1.2841925115304933,11.675006710177199,9,0
8.530018658482568,52.54682075657396,2.1796393153794367,2.216081016134597,19.99016549937118,9,1
18.577653274058576,45.776152319139165,2.9348152230398648,0.8590808575827605,6.929068250022352,9,2
12.327060600552356,1.1801113345684393,0.42079660730168744,2.2929337430299426,4.167548873809335,9,3
35.848079851080584,41.63580494808581,4.747159417094902,3.9112922067457636,237.1845733294501,9,4
47.93052209356617,2.2544261351896573,0.7231692008777202,4.049662014913007,41.49404640480399,9,5
52.57224346673689,20.694382955250152,0.001239905276615712,0.47679499782466106,0.001997367342518952,9,6
